price_eur,location,city,governorate,Area,room,bathroom,age,state,distance_to_capital,garage,garden,concierge,beach_view,mountain_view,pool,elevator,furnished,equipped_kitchen,central_heating,air_conditioning
139500,Radès,Rades,Ben Arous,172.0,10,5,1,1,11.3920349533352,1,0,0,0,0,0,1,0,1,1,0
170500,Yasmine Hammamet,Hammamet,Nabeul,12000.0,3,2,1,2,65.4597220191691,1,0,0,0,1,0,0,0,1,0,0
310000,Hammamet,Hammamet,Nabeul,2800.0,6,6,1,1,65.4597220191691,1,0,0,0,0,1,0,1,1,1,1
697500,La Marsa,La Marsa,tunis,1900.0,8,4,1,1,14.249053168265,1,0,1,0,0,1,0,0,1,1,1
1736000,Gammarth,La Marsa,tunis,1800.0,8,6,1,1,17.051905570475,0,0,0,0,0,1,0,0,1,1,1
1178000,La Soukra,La Soukra,Ariana,1620.0,5,4,1,1,11.3450822580238,1,0,0,0,0,1,0,0,1,1,1
139500,Gammarth Supérieur,La Marsa,tunis,1400.0,8,7,0,1,17.7221901283016,1,0,1,1,0,1,0,0,1,1,1
1612000,Carthage,Carthage,tunis,1330.0,4,4,3,0,16.5057647881764,1,0,0,1,0,0,0,0,0,0,0
248000,Zone Touristique,Tabarka,Jendouba,1300.0,6,2,0,2,159.077297803572,1,0,0,1,1,1,0,0,0,1,0
1147000,Hammamet Sud,Hammamet,Nabeul,1200.0,7,7,1,2,65.4597220191691,0,0,0,0,0,1,1,0,1,1,1
279000,Tezdaine,Djerba,Djerba,1200.0,4,2,1,2,341.757988160383,1,0,0,0,1,1,0,1,1,1,1
387500,Cité Ennouzha,Ariana Ville,Ariana,1104.0,7,4,3,1,6.32498837542227,1,0,0,0,0,0,0,0,0,1,1
496000,Sousse Riadh,Sousse Riadh,Sousse,1000.0,7,4,1,1,119.603210703078,1,0,0,0,0,0,0,0,1,1,1
176700,Ajim,Ajim,Djerba,1000.0,6,3,1,2,341.736880809943,1,0,0,0,0,0,0,0,0,0,0
139500,Nabeul,Nabeul,Nabeul,900.0,50,3,4,1,72.8250683705131,1,0,0,1,0,1,0,1,1,1,1
496000,El Menzah 6,Ariana Ville,Ariana,780.0,9,5,3,0,6.32498837542227,1,0,0,0,0,1,0,0,1,1,0
139500,La Marsa,La Marsa,tunis,754.0,6,3,6,1,14.249053168265,1,0,0,1,0,0,0,0,1,1,1
682000,La Marsa,La Marsa,tunis,750.0,5,5,1,1,18.7007666546864,1,0,0,0,0,1,0,0,0,1,1
241800,Borj Cedria,Hammam Chatt,Ben Arous,712.0,5,2,1,1,84.0946305610268,1,0,0,1,1,1,0,0,0,0,0
201500,Bellevue,El Ouardia,tunis,670.0,8,2,5,1,3.63999335953499,1,0,0,0,1,0,0,0,0,0,0
527000,Le Bardo,Le Bardo,tunis,667.0,6,2,5,1,327.765254316544,1,0,0,0,0,0,0,0,0,0,0
341000,Bou Mhel,Boumhel Bassatine,Ben Arous,660.0,8,4,3,1,13.8401541619669,1,0,0,1,1,0,0,0,1,1,1
244900,Bou Mhel,Boumhel Bassatine,Ben Arous,654.0,7,3,1,1,30.8152660477654,0,0,0,0,0,0,0,0,0,0,0
440200,Sahloul,Sousse Jaouhara,Sousse,650.0,4,2,1,1,117.273190424209,0,0,0,0,0,0,0,0,0,1,0
350300,Bou Mhel,Boumhel Bassatine,Ben Arous,640.0,8,3,1,1,30.8152660477654,1,0,0,0,1,0,0,0,1,1,1
558000,El Menzah 6,Ariana Ville,Ariana,613.0,6,6,4,1,6.32498837542227,1,0,0,0,0,0,0,0,0,1,1
2480,Gammarth,La Marsa,tunis,600.0,7,4,3,1,17.7221901283016,1,0,0,1,0,1,0,0,0,1,1
139500,Ezzahra,Jedaida,La Manouba,600.0,6,2,3,1,4224.94777059847,1,0,0,0,0,0,0,0,0,0,0
620000,Mutuelle Ville,El Menzah,tunis,578.0,5,3,4,0,4.6317218774898,0,0,0,0,0,0,0,0,0,0,0
1395000,Carthage,Carthage,tunis,500.0,5,4,1,2,16.956028959712,1,0,0,1,0,0,0,0,1,1,1
372000,Merkez Ouali,Sfax Sud,Sfax,500.0,5,4,1,1,256.895601216844,1,0,0,0,0,1,0,1,1,1,1
275900,Aouina,La Marsa,tunis,500.0,7,3,1,1,17.7221901283016,1,0,0,0,0,0,0,0,1,1,1
153450,El Bassatine,Mornaguia,La Manouba,500.0,4,2,3,1,30.3035267006511,1,0,0,0,0,1,0,0,1,1,1
145390,Djerba,Djerba,Djerba,500.0,4,3,1,2,336.063533301856,1,0,0,0,0,1,0,0,0,0,0
139500,Hammamet,Hammamet,Nabeul,500.0,6,5,1,2,65.4597220191691,0,0,0,0,0,1,0,0,1,0,0
139500,Mutuelle Ville,El Menzah,tunis,500.0,4,4,3,1,3.36045988098661,1,0,0,0,0,0,0,0,1,1,1
232500,Cité el Ghazela,Raoued,Ariana,499.0,7,2,1,1,16.228614774176,1,0,0,0,0,0,0,0,1,1,0
201500,El Omrane,El Omrane,tunis,495.0,7,2,6,0,2.99599074292579,0,0,0,0,0,0,0,0,0,0,0
341000,Hammamet,Hammamet,Nabeul,485.0,4,3,1,2,65.4597220191691,1,0,0,0,0,1,0,0,1,1,1
279000,Cité Ennouzha,Ariana Ville,Ariana,483.0,6,3,1,1,6.32498837542227,1,0,0,0,0,0,0,0,1,1,1
527000,El Menzah 8,Ariana Ville,Ariana,470.0,6,3,3,1,6.32498837542227,1,0,0,0,0,0,0,1,1,1,1
573500,Cité Ennasr 2,Ariana Ville,Ariana,463.0,7,4,1,1,6.32498837542227,1,0,0,0,0,1,0,0,1,1,1
179800,La Soukra,La Soukra,Ariana,458.0,4,2,5,1,13.6515294537323,1,0,0,0,0,0,0,0,0,0,0
139500,El Menzah 9,El Menzah,tunis,450.0,7,4,2,2,4.6317218774898,1,0,0,0,0,0,0,0,1,1,1
341000,La Marsa,La Marsa,tunis,440.0,8,5,3,0,17.7221901283016,1,0,0,0,0,0,0,0,0,1,0
186000,Bizerte,Bizerte Nord,Bizerte,440.0,6,3,1,2,61.3547423350838,1,0,0,1,1,0,0,0,1,0,0
227850,Borj Cedria,Hammam Chatt,Ben Arous,430.0,6,3,1,2,84.0946305610268,1,0,0,0,0,0,0,0,1,1,1
272800,Nabeul,Nabeul,Nabeul,420.0,7,5,1,2,71.2249763280087,1,0,1,0,0,0,0,0,1,1,1
201500,Bizerte,Bizerte Nord,Bizerte,420.0,7,3,1,1,61.3547423350838,1,0,0,1,0,0,0,0,1,1,1
201500,Riadh al Andalous,Ariana Ville,Ariana,412.0,8,4,1,0,9.22357134486795,1,0,0,0,0,0,0,0,0,0,0
620000,Oued Ellil,Oued Ellil,La Manouba,400.0,6,3,3,1,14.6059150852103,1,0,0,0,1,0,0,1,1,1,1
279000,Les Jardins d'El Menzah 2,Ariana Ville,Ariana,368.0,5,4,1,1,7.83755986643714,1,0,0,0,0,1,0,0,1,1,1
294500,Le Bardo,Le Bardo,tunis,350.0,6,2,1,2,5.30148623956287,1,0,0,0,0,0,0,0,0,1,1
558000,Le Kram,Le Kram,tunis,342.0,5,3,1,1,15.3139811663917,1,0,0,0,1,0,0,0,1,0,0
217000,Cité El Wafa,Nabeul,Nabeul,330.0,6,4,1,2,72.8250683705131,1,0,0,0,0,0,0,0,0,1,1
201500,Hammamet Nord,Hammamet,Nabeul,320.0,4,3,1,1,65.4597220191691,1,0,0,0,0,0,0,0,0,1,0
117800,Ariana,Ariana Ville,Ariana,300.0,6,3,1,1,6.32498837542227,0,0,0,0,0,0,0,0,1,1,1
139500,Cité Belvédère,Bizerte Nord,Bizerte,300.0,7,2,1,1,61.5759176301761,1,0,0,0,0,0,0,0,1,0,0
139500,Hammamet Nord,Hammamet,Nabeul,300.0,17,9,1,2,65.4597220191691,0,0,0,0,0,0,0,0,0,1,1
201500,El Omrane Supérieur,El Omrane Superieur,tunis,280.0,9,2,2,1,5.66005571341796,1,0,0,0,0,0,0,0,0,0,0
161200,Nouvelle Ariana,Ariana Ville,Ariana,280.0,6,3,1,1,6.32498837542227,1,0,0,0,0,0,0,0,0,1,1
102300,Midoune,Midoun,Djerba,280.0,3,2,1,1,329.885067333887,1,0,0,0,0,0,0,0,0,0,0
192200,Hammamet Nord,Hammamet,Nabeul,275.0,4,2,1,1,65.4597220191691,1,0,0,0,0,1,0,0,0,0,0
1860000,El Menzah 7,Ariana Ville,Ariana,260.0,5,3,1,2,6.32498837542227,0,0,0,0,0,0,1,0,1,0,0
434000,Nabeul,Nabeul,Nabeul,250.0,3,2,1,2,72.8250683705131,0,0,0,0,0,0,0,0,0,0,0
139500,Cité Les Pins,La Marsa,tunis,210.0,7,3,3,0,10.1287369466105,0,0,0,0,0,0,0,0,0,1,1
139500,Cité Essalem,Boumhel Bassatine,Ben Arous,200.0,6,5,0,2,30.8152660477654,1,0,0,0,0,0,0,0,0,0,0
139500,Djerba,Djerba,Djerba,198.0,4,3,1,1,336.063533301856,1,0,0,0,0,0,0,0,0,0,0
158100,La Soukra,La Soukra,Ariana,183.0,4,3,1,1,11.3450822580238,0,0,1,0,0,0,0,0,1,1,1
144150,Midoune,Midoun,Djerba,175.0,3,2,1,1,329.885067333887,1,0,0,0,0,1,0,1,0,0,0
80600,Bab El Khadra,Tunis,tunis,164.0,9,2,5,1,2.19113226059161,0,0,0,0,0,0,0,0,0,0,1
139500,Ksar Said,Le Bardo,tunis,150.0,8,4,2,1,5.54992694975533,1,0,0,0,0,0,0,0,1,1,1
105400,Mnihla,Mnihla,Ariana,143.0,9,3,1,1,9.15165203481795,1,0,0,0,1,0,0,0,0,0,0
139500,El Ouardia,El Ouardia,tunis,129.0,9,4,2,2,4.97542612901849,0,0,0,0,0,0,0,0,0,0,0
52700,Mornag,Mornag,Ben Arous,124.0,6,3,3,0,18.3799491860473,0,0,0,0,0,0,0,0,0,0,0
465000,La Marsa,La Marsa,tunis,120.0,8,9,1,2,17.9997360430183,0,0,0,0,1,0,0,0,1,1,1
139500,Cité Taieb Mhiri 3,Rades,Ben Arous,115.0,9,3,3,1,11.3920349533352,0,0,0,0,0,0,0,0,0,0,0
80600,La Manouba,La Manouba,La Manouba,114.0,4,2,1,1,14.3537727228831,0,0,0,0,0,0,0,0,0,1,1
139500,Montfleury,Tunis,tunis,88.0,3,3,1,1,2.19113226059161,0,0,0,0,0,0,0,0,0,0,0
341000,Midoune,Midoun,Djerba,172.0,4,5,0,2,329.885067333887,0,0,0,0,0,1,0,0,1,0,0
139500,Salambo,Carthage,tunis,172.0,6,4,1,1,33.3215004793043,1,0,0,0,0,0,0,0,0,0,0
584970,Beni Khiar,Beni Khiar,Nabeul,12000.0,7,2,1,1,76.0435588201412,0,0,0,1,0,1,0,0,0,1,1
263500,El Ksibi,Mornag,Ben Arous,15540.0,5,2,1,1,18.3799491860473,1,0,0,0,0,1,0,0,0,0,1
139500,La Soukra,La Soukra,Ariana,3226.0,7,2,1,1,11.3450822580238,0,0,0,0,0,1,0,0,0,0,0
139500,Amilcar,Carthage,tunis,2500.0,6,5,3,1,32.3025799086476,1,0,0,1,0,1,0,0,1,1,1
651000,Sidi El Mahrsi,Nabeul,Nabeul,2085.0,7,4,1,1,72.053170030857,0,0,1,0,0,0,0,0,1,0,1
651000,Sidi El Mahrsi,Nabeul,Nabeul,2058.0,7,3,1,1,70.995248567009,1,0,0,0,0,0,0,0,1,1,1
651000,Sidi El Mahrsi,Nabeul,Nabeul,2058.0,7,3,2,1,73.2483602753751,1,0,0,1,0,0,0,0,1,1,1
139500,Mutuelle Ville,El Menzah,tunis,2020.0,7,4,1,2,4.6317218774898,0,0,0,0,0,0,0,0,0,0,0
434000,Essaadi,Sakiet Eddaier,Sfax,2000.0,7,5,0,2,251.386729767093,1,0,0,0,0,1,0,0,1,1,1
1240000,Mutuelle Ville,El Menzah,tunis,1626.0,8,3,1,1,3.36045988098661,0,0,0,0,0,0,0,0,0,0,0
434000,La Soukra,La Soukra,Ariana,1454.0,7,2,1,1,13.6515294537323,1,0,0,0,0,0,0,0,0,0,0
2325000,Les Berges Du Lac 1,La Marsa,tunis,1350.0,7,8,2,1,17.7221901283016,1,0,1,1,1,1,0,0,1,1,1
1085000,Gammarth,La Marsa,tunis,1311.0,7,6,3,2,17.7221901283016,1,0,1,0,1,1,0,1,1,1,1
1178000,Skanes,Monastir Ville,Monastir,1200.0,8,4,1,2,134.077396594029,1,0,0,0,0,1,0,0,1,1,1
930000,Cité Du Stade,La Marsa,tunis,1200.0,6,4,4,1,17.7221901283016,1,0,0,0,0,1,0,0,1,1,1
341000,La Soukra,La Soukra,Ariana,1200.0,6,3,1,2,11.3450822580238,1,0,0,0,0,0,0,0,1,1,1
139500,La Soukra,La Soukra,Ariana,1200.0,5,5,1,1,10.4823280018788,1,0,0,0,0,1,0,0,1,1,0
2635000,Carthage Plage,Carthage,tunis,1180.0,6,2,5,1,16.956028959712,1,0,0,1,1,1,0,0,1,1,1
899000,Cité El Mahrajene,El Menzah,tunis,1152.0,5,2,3,0,4.6317218774898,1,0,0,0,0,0,0,0,0,0,0
1023000,Mutuelle Ville,El Menzah,tunis,1120.0,7,2,5,1,3.1148921503858,1,0,0,0,1,0,0,0,0,1,0
145700,Hammamet Nord,Hammamet,Nabeul,1080.0,3,2,0,1,65.4597220191691,0,0,0,0,0,0,0,0,0,0,0
105400,Midoune,Midoun,Djerba,1040.0,3,3,1,1,339.135472746741,1,0,0,0,0,0,0,0,0,0,0
434000,Hammam Lif,Hammam Lif,Ben Arous,1000.0,7,3,5,1,18.230347164571,1,0,0,1,1,0,0,0,0,0,0
139500,Bizerte Le Corniche,Bizerte Nord,Bizerte,1000.0,12,3,3,0,65.3073307364305,0,0,0,1,1,0,0,0,0,0,0
139500,El Manar 1,El Menzah,tunis,1000.0,6,4,4,0,4.6317218774898,1,0,0,0,0,0,0,0,0,0,0
620000,Hammamet,Hammamet,Nabeul,950.0,4,4,1,1,65.4597220191691,1,0,0,0,0,1,0,0,1,1,1
2325000,Carthage,Carthage,tunis,900.0,5,4,3,1,16.5057647881732,0,0,0,0,0,0,1,0,1,0,0
2015000,Carthage,Carthage,tunis,886.0,6,3,1,1,16.956028959712,0,0,0,0,0,1,0,0,0,0,0
1550000,Sidi Bousaid,Carthage,tunis,886.0,5,5,2,1,16.956028959712,1,0,0,0,0,1,0,0,1,1,1
542500,El Menzah 9,El Menzah,tunis,870.0,7,4,1,1,4.6317218774898,1,0,0,0,0,0,0,0,1,1,1
434000,Sidi El Mahrsi,Nabeul,Nabeul,858.0,7,4,3,1,71.2584453011474,1,0,1,1,0,0,0,0,1,1,1
697500,Megrine Superieur,Mégrine,Ben Arous,840.0,6,6,0,2,15.2468224381805,1,0,0,0,0,0,0,0,0,1,1
682000,Mutuelle Ville,El Menzah,tunis,833.0,6,3,4,0,4.6317218774898,1,0,0,0,0,0,0,0,0,0,0
620000,El Kantaoui,Hammam Sousse,Sousse,831.0,7,4,1,1,113.681036216882,1,0,1,1,0,0,0,1,1,1,1
310000,Djerba,Djerba,Djerba,806.0,6,2,1,1,336.063533301856,1,0,0,0,0,0,0,0,0,0,0
666500,Mutuelle Ville,El Menzah,tunis,801.0,7,3,3,0,4.6317218774898,1,0,0,0,0,0,0,0,0,0,0
139500,Carthage,Carthage,tunis,798.0,6,2,3,0,16.5057647881764,0,0,0,1,0,0,0,0,0,0,0
868000,El Menzah 5,Ariana Ville,Ariana,791.0,6,4,1,1,6.32498837542227,1,0,0,0,0,1,0,0,0,0,0
1240000,Carthage,Carthage,tunis,790.0,5,4,1,1,16.956028959712,1,0,0,1,1,0,0,0,1,1,1
682000,Ain Zaghouan Nord,La Marsa,tunis,760.0,9,4,1,1,17.7221901283016,0,0,0,0,0,0,0,0,0,0,0
294500,Ezzahra,Ezzahra,Ben Arous,750.0,6,4,4,0,9.53373908202624,1,0,0,1,0,0,0,0,0,0,0
1441500,Carthage Plage,Carthage,tunis,730.0,7,3,4,1,16.956028959712,1,0,0,1,0,0,0,0,1,1,1
254200,Djerba,Djerba,Djerba,705.0,4,3,0,2,336.063533301856,0,0,0,0,0,1,0,0,0,0,0
372000,Riadh al Andalous,Ariana Ville,Ariana,700.0,7,3,1,1,8.17972072106698,0,0,0,0,0,0,0,0,1,1,0
139500,Hammamet Nord,Hammamet,Nabeul,700.0,7,5,1,2,65.4597220191691,1,0,0,0,0,1,0,0,1,1,1
139500,Cité El Feth,La Soukra,Ariana,694.0,7,4,1,1,11.3450822580238,1,0,0,0,0,1,0,0,1,1,1
279000,Le Bardo,Le Bardo,tunis,686.0,6,2,1,2,5.54992694975533,1,0,0,0,0,0,0,0,1,1,0
775000,Gammarth,La Marsa,tunis,680.0,5,2,1,1,17.051905570475,1,0,0,0,0,0,0,0,0,0,0
682000,Mutuelle Ville,El Menzah,tunis,675.0,7,3,4,0,4.6317218774898,1,0,0,0,0,0,0,0,0,1,0
620000,Djerba,Djerba,Djerba,650.0,6,5,0,2,339.310692265644,1,0,1,1,0,1,0,0,1,1,1
372000,La Soukra,La Soukra,Ariana,650.0,7,2,1,1,13.6515294537323,1,0,0,0,0,1,0,0,0,1,0
356500,Cité Ennasr 2,Ariana Ville,Ariana,650.0,6,4,0,2,6.32498837542227,1,0,0,0,0,1,1,0,0,1,1
139500,Carthage,Carthage,tunis,650.0,1,2,1,1,17.8535955933338,1,0,0,0,0,1,1,0,1,1,0
294500,Hammam Chatt,Hammam Chatt,Ben Arous,635.0,7,2,1,1,84.0946305610268,1,0,0,0,0,0,0,0,0,0,0
465000,Aouina,La Marsa,tunis,628.0,6,5,1,2,17.7221901283016,1,0,0,0,0,0,0,0,1,1,1
465000,El Menzah 6,Ariana Ville,Ariana,620.0,6,2,1,1,6.32498837542227,1,0,0,0,0,1,0,0,1,1,1
139500,El Menzah 5,Ariana Ville,Ariana,603.0,8,2,5,0,4.64923631720915,1,0,0,0,0,0,0,0,0,0,0
558000,Tunis Belvedere,El Menzah,tunis,600.0,7,2,6,0,4.6317218774898,1,0,0,0,0,0,0,0,0,0,0
139500,Tezdaine,Djerba,Djerba,600.0,4,2,1,2,341.757988160383,0,0,0,0,0,0,0,0,0,0,0
139500,El Menzah 9,El Menzah,tunis,593.0,6,2,1,2,4.6317218774898,1,0,0,0,0,1,0,0,1,1,1
520800,Mutuelle Ville,El Menzah,tunis,577.0,8,3,3,0,4.6317218774898,1,0,1,0,0,0,0,0,0,1,0
393700,Le Bardo,Le Bardo,tunis,570.0,6,3,3,0,5.54992694975533,0,0,0,0,0,0,0,0,0,0,0
434000,Hammamet Sud,Hammamet,Nabeul,566.0,6,4,1,1,65.4597220191691,1,0,0,1,0,1,0,0,0,1,1
434000,La Marsa,La Marsa,tunis,560.0,7,2,1,1,17.3980910096722,0,0,0,0,0,0,0,0,1,1,1
139500,Ain Zaghouan Nord,La Marsa,tunis,560.0,7,3,1,1,17.7221901283016,1,0,0,0,0,1,0,0,1,1,1
139500,Chotrana 1,La Soukra,Ariana,556.0,4,3,0,2,11.3450822580238,1,0,1,0,0,0,0,0,1,1,1
365800,El Manar 3,El Menzah,tunis,540.0,4,4,4,0,4.6317218774898,1,0,1,0,0,0,0,0,0,1,1
418500,Hammamet,Hammamet,Nabeul,538.0,7,5,1,1,65.4597220191691,0,0,0,0,0,1,0,0,1,1,1
139500,El Mourouj 1,El Mourouj,Ben Arous,522.0,5,2,1,1,10.6519988767836,0,0,0,0,0,0,0,0,0,0,0
372000,El Manar 1,El Menzah,tunis,511.0,7,3,1,1,4.6317218774898,1,0,0,0,0,0,0,0,0,0,0
372000,El Manar 2,El Menzah,tunis,506.0,7,4,1,1,4.60938022285083,1,0,0,0,0,0,0,0,1,1,1
2170000,La Marsa,La Marsa,tunis,500.0,6,3,1,1,17.7221901283016,1,0,1,1,0,1,0,0,1,1,1
1739100,Carthage,Carthage,tunis,500.0,3,2,1,1,18.4983127479136,0,0,0,1,0,0,0,0,0,1,0
480500,Cité Ennasr 2,Ariana Ville,Ariana,500.0,6,2,4,0,6.32498837542227,1,0,0,0,0,0,0,0,0,1,0
305350,Cité el Ghazela,Raoued,Ariana,500.0,6,3,3,1,16.228614774176,1,0,0,0,0,0,0,0,0,1,1
272800,La Soukra,La Soukra,Ariana,500.0,6,3,1,2,11.3450822580238,1,0,0,0,0,0,0,0,0,0,0
246450,El Menzah 5,Ariana Ville,Ariana,500.0,7,3,3,0,4.64923631720915,1,0,0,1,1,0,0,0,0,1,1
227850,Chotrana 2,La Soukra,Ariana,500.0,5,3,2,1,11.3450822580238,1,0,0,0,0,0,0,0,1,1,1
139500,El Menzah 5,Ariana Ville,Ariana,500.0,7,3,3,0,4.64923631720915,1,0,0,1,1,0,0,0,0,1,1
682000,La Soukra,La Soukra,Ariana,480.0,3,3,1,1,13.5256906870486,1,0,0,0,0,1,0,0,1,1,1
620000,El Menzah 5,Ariana Ville,Ariana,475.0,7,3,1,1,6.32498837542227,1,0,0,0,0,1,0,0,0,1,1
496000,Mutuelle Ville,El Menzah,tunis,467.0,6,4,1,1,4.6317218774898,1,0,0,0,0,0,0,0,0,0,0
421600,Chotrana 2,La Soukra,Ariana,460.0,6,4,0,2,11.3450822580238,1,0,0,0,0,1,0,0,1,1,1
372000,El Menzah 9,El Menzah,tunis,460.0,4,2,1,2,2.19113226059161,1,0,0,0,0,0,0,0,1,0,0
341000,Cité Ennasr 1,Ariana Ville,Ariana,453.0,6,4,2,1,6.32498837542227,1,0,0,0,0,0,0,0,1,1,1
308450,Riadh al Andalous,Ariana Ville,Ariana,451.0,7,4,2,1,6.32498837542227,1,0,0,0,1,0,0,1,1,1,1
294500,El Menzah 5,Ariana Ville,Ariana,450.0,6,2,1,1,6.32498837542227,0,0,0,0,0,0,0,0,0,1,0
201500,République,Tunis,tunis,450.0,8,2,1,1,2.19113226059161,0,0,0,0,0,0,0,0,1,1,1
139500,Djerba,Djerba,Djerba,450.0,4,2,0,2,339.721338910308,0,0,0,0,0,1,0,1,1,0,0
558000,Le Kram,Le Kram,tunis,444.0,5,3,3,0,15.3139811663917,1,0,0,1,0,0,0,0,0,0,0
238700,Le Bardo,Le Bardo,tunis,443.0,6,3,5,0,5.54992694975533,1,0,0,0,0,0,0,0,0,0,0
403000,Mutuelle Ville,El Menzah,tunis,430.0,6,3,3,1,4.6317218774898,1,0,0,0,0,1,0,0,1,1,1
227850,Borj Cedria,Hammam Chatt,Ben Arous,430.0,7,4,1,2,84.0946305610268,1,0,0,0,0,0,0,0,1,1,1
139500,El Mourouj 2,El Mourouj,Ben Arous,427.0,6,3,3,1,15.2468224381805,1,0,0,0,0,0,0,0,1,1,0
244900,Yasmine Hammamet,Hammamet,Nabeul,417.0,4,2,0,2,65.4597220191691,1,0,0,0,1,1,0,0,1,0,0
372000,Cité Ennasr 2,Ariana Ville,Ariana,415.0,6,4,3,2,6.32498837542227,1,0,0,0,0,1,0,0,1,1,1
139500,El Mourouj 6,El Mourouj,Ben Arous,405.0,6,2,1,1,24.1763387616649,1,0,0,0,0,0,0,0,1,1,0
274350,Beni Khiar,Beni Khiar,Nabeul,404.0,6,3,1,2,76.8942691691795,1,0,0,1,0,1,0,0,1,1,1
403000,Midoune,Midoun,Djerba,400.0,4,4,1,1,329.885067333887,1,0,0,0,0,1,0,0,1,1,1
403000,Hammamet,Hammamet,Nabeul,400.0,5,4,1,1,62.443318861111,1,0,0,0,0,1,0,0,1,1,1
403000,Hammamet,Hammamet,Nabeul,400.0,7,5,1,1,65.4597220191691,1,0,0,0,0,1,0,0,1,1,1
403000,Hammamet,Hammamet,Nabeul,400.0,5,2,1,1,65.4597220191691,1,0,0,0,0,1,0,1,1,1,1
368900,El Menzah 1,El Menzah,tunis,400.0,6,3,3,1,4.6317218774898,0,0,0,0,0,0,0,0,0,0,0
170500,Bizerte,Bizerte Nord,Bizerte,400.0,6,2,1,1,61.5759176301761,1,0,0,0,1,0,0,0,0,0,0
155000,Mnihla,Mnihla,Ariana,400.0,4,2,1,1,9.55945508961919,1,0,0,0,0,0,0,0,0,1,1
139500,Hammamet,Hammamet,Nabeul,400.0,4,3,1,1,65.4597220191691,1,0,0,0,0,1,0,1,1,1,1
170500,Houmt Souk,Houmt Souk,Djerba,392.0,7,6,6,0,328.460138247772,1,0,0,0,0,0,0,0,0,0,0
257300,El Menzah 8,Ariana Ville,Ariana,363.0,5,2,4,0,6.32498837542227,1,0,0,0,0,0,0,0,0,1,0
170500,Nabeul,Nabeul,Nabeul,360.0,7,5,3,1,72.8250683705131,1,0,0,0,0,0,0,0,0,1,1
217000,El Omrane,El Omrane,tunis,350.0,5,3,3,1,2.99599074292579,1,0,0,0,0,0,0,0,0,0,0
148800,Mahdia Ville,Mahdia Ville,Mahdia,350.0,5,5,1,1,172.990038100651,0,0,0,0,0,0,0,0,0,0,0
139500,El Mourouj 1,El Mourouj,Ben Arous,340.0,6,3,2,1,15.2468224381805,1,0,0,0,1,0,0,0,1,1,1
186000,Nouvelle Medina,Nouvelle Medina,Ben Arous,330.0,7,4,1,1,1.93004994234137,0,0,0,0,1,0,0,0,1,0,1
176700,Les Jardins d'El Menzah 2,Ariana Ville,Ariana,330.0,6,4,1,2,6.32498837542227,0,0,0,0,0,0,0,0,0,0,0
232500,Cité Erriadh,La Marsa,tunis,325.0,6,2,4,1,17.7221901283016,1,0,0,0,0,0,0,0,0,1,1
201500,Borj Louzir,La Soukra,Ariana,325.0,3,2,1,1,7.27222631549826,1,0,0,0,0,0,0,0,1,1,1
263500,Salambo,Carthage,tunis,320.0,6,3,1,1,16.956028959712,1,0,0,0,0,0,0,0,0,0,0
99200,Hammam Sousse,Hammam Sousse,Sousse,308.0,3,1,1,1,113.681036216882,0,0,0,0,0,0,0,0,0,0,0
480500,Gammarth,La Marsa,tunis,300.0,6,5,1,2,17.0512355580997,1,0,1,1,0,0,1,1,1,1,1
465000,Hammamet Nord,Hammamet,Nabeul,300.0,5,1,3,0,65.4597220191691,0,0,0,0,0,0,0,0,0,0,0
186000,Ariana,Ariana Ville,Ariana,300.0,6,3,1,2,7.8848939692379,1,0,0,0,0,0,0,0,1,0,1
170500,La Marsa,La Marsa,tunis,300.0,6,2,1,1,17.7221901283016,1,0,0,0,0,0,0,0,0,0,0
55490,Djerba,Djerba,Djerba,300.0,4,2,1,1,336.063533301856,0,0,0,0,0,0,0,0,0,0,0
139500,Cité du Lac,Bizerte Nord,Bizerte,300.0,6,2,1,2,61.5759176301761,1,0,0,0,0,0,0,0,0,0,0
139500,La Medina,Kairouan Ville,tunis,300.0,4,1,8,1,1.42967325664149,0,0,0,0,0,0,0,0,0,0,0
263500,Radès,Rades,Ben Arous,280.0,6,2,1,1,11.3920349533352,1,0,0,0,0,0,0,0,1,0,0
244900,Chotrana 3,La Soukra,Ariana,280.0,7,4,1,2,11.3450822580238,0,0,1,0,0,0,0,0,1,1,1
79050,Nouvelle Ariana,Ariana Ville,Ariana,280.0,6,3,4,0,6.32498837542227,0,0,0,0,0,0,0,0,0,0,0
248000,Hammamet Nord,Hammamet,Nabeul,278.0,5,2,0,1,65.4597220191691,1,0,0,1,0,0,0,1,1,0,1
201500,Raoued,Raoued,Ariana,272.0,7,2,1,1,28.033885796573,1,0,0,0,0,1,0,0,0,0,0
232500,Hammamet,Hammamet,Nabeul,265.0,4,3,1,2,65.4597220191691,0,0,0,0,0,1,0,0,1,0,1
201500,Yasmine Hammamet,Hammamet,Nabeul,263.0,4,2,1,2,65.4597220191691,0,0,0,0,0,0,0,0,1,0,0
192200,Nabeul,Nabeul,Nabeul,260.0,6,4,2,2,70.7924149826894,1,0,0,0,0,0,0,1,1,1,1
155000,Le Bardo,Le Bardo,tunis,260.0,6,3,1,1,5.54992694975533,0,0,0,0,0,0,0,0,1,0,0
213900,Hammamet,Hammamet,Nabeul,254.0,4,3,1,2,65.4597220191691,0,0,0,0,0,1,0,0,0,0,0
